Revenue,Duration,Score,genre,,,,,,,,
187674,129,5.2,18,,,,,,,,
1100000,93,6.7,16,,,,,,,,
54207,97,5.9,35,,,,,,,,
622806,96,6.3,18,,,,,,,,
3983997,91,6.7,27,,,,,,,,
0,92,6.1,53,,,,,,,,
95000,86,5.5,27,,,,,,,,
0,98,5.2,80,,,,,,,,
11833696,82,6.7,35,,,,,,,,
0,87,7.2,80,,,,,,,,
0,88,4.4,27,,,,,,,,
0,97,5.6,28,,,,,,,,
0,96,5.7,35,,,,,,,,
0,88,5.2,35,,,,,,,,
0,89,4.4,53,,,,,,,,
0,92,4.4,53,,,,,,,,
0,99,6.7,80,,,,,,,,
0,90,5.8,53,,,,,,,,
19152480,94,6.6,18,,,,,,,,
864659,97,7.4,18,,,,,,,,
222000,160,5.6,18,,,,,,,,
2957978,94,7.5,53,,,,,,,,
0,89,6.9,18,,,,,,,,
67738090,87,5.6,27,,,,,,,,
8000000,125,7.6,18,,,,,,,,
9440272,95,8,18,,,,,,,,
0,118,6.2,18,,,,,,,,
21107746,93,6.8,18,,,,,,,,
8844595,93,5.5,28,,,,,,,,
841733,109,5.3,18,,,,,,,,
621951,87,6.4,35,,,,,,,,
6800000,114,6.7,37,,,,,,,,
0,86,4.2,28,,,,,,,,
0,101,5,35,,,,,,,,
7267585,81,7.2,28,,,,,,,,
150277,93,6.3,18,,,,,,,,
0,90,4.9,12,,,,,,,,
23311391,106,7,18,,,,,,,,
9700000,88,6.1,28,,,,,,,,
0,130,6.4,18,,,,,,,,
572809,108,6.3,53,,,,,,,,
1943649,98,5.5,35,,,,,,,,
4235151,104,7.3,18,,,,,,,,
7433101,126,7.2,35,,,,,,,,
30500000,118,7.2,10752,,,,,,,,
5400000,103,7.1,37,,,,,,,,
6033999,84,6.3,35,,,,,,,,
2592808,0,4.3,18,,,,,,,,
4420000,113,7.5,80,,,,,,,,
22179430,108,6.7,35,,,,,,,,
11806119,92,6.6,28,,,,,,,,
9600000,129,7.9,35,,,,,,,,
7412216,91,6.8,18,,,,,,,,
11098131,81,6.9,35,,,,,,,,
10013424,97,5.9,35,,,,,,,,
0,90,4.5,28,,,,,,,,
7000000,111,7.3,18,,,,,,,,
2375097,110,7.1,10749,,,,,,,,
97009150,103,6.8,27,,,,,,,,
2300000,92,6.7,35,,,,,,,,
0,114,7.4,80,,,,,,,,
712294,111,6.5,18,,,,,,,,
3566225,104,5.5,35,,,,,,,,
418961,96,6.1,28,,,,,,,,
416925,98,6.8,18,,,,,,,,
414404,106,6.5,18,,,,,,,,
373967,100,6.2,27,,,,,,,,
330048,95,4.5,18,,,,,,,,
8500000,87,8.1,18,,,,,,,,
173066,86,5.9,35,,,,,,,,
0,0,3.5,35,,,,,,,,
0,97,6.6,35,,,,,,,,
0,108,6,18,,,,,,,,
0,128,6,18,,,,,,,,
32000,93,6.6,27,,,,,,,,
0,90,6.8,18,,,,,,,,
0,90,10,10749,,,,,,,,
1165882,101,5.1,27,,,,,,,,
0,87,6.8,35,,,,,,,,
0,112,6.4,35,,,,,,,,
1500000,85,2.6,878,,,,,,,,
0,90,3.3,18,,,,,,,,
184925486,83,6.9,14,,,,,,,,
0,106,6.8,18,,,,,,,,
2620000,113,5.4,37,,,,,,,,
0,94,5.9,12,,,,,,,,
0,101,5.3,18,,,,,,,,
0,100,5.2,27,,,,,,,,
0,105,6.1,10751,,,,,,,,
3897569,105,7.5,35,,,,,,,,
0,105,7.7,18,,,,,,,,
639000,135,5,18,,,,,,,,
619042,105,6.5,18,,,,,,,,
1632,79,6.1,27,,,,,,,,
0,85,5.9,28,,,,,,,,
6000000,130,7.7,18,,,,,,,,
21722776,87,6,27,,,,,,,,
11000000,101,7.4,18,,,,,,,,
3412497,88,5.3,27,,,,,,,,
0,87,5.8,12,,,,,,,,
8500000,92,6.7,80,,,,,,,,
6000000,118,6.8,18,,,,,,,,
0,100,6.7,18,,,,,,,,
103911669,103,7.2,27,,,,,,,,
18492362,100,6.6,35,,,,,,,,
0,87,5.7,35,,,,,,,,
7000000,99,6.9,35,,,,,,,,
2861020,114,6.3,18,,,,,,,,
14661007,99,8,80,,,,,,,,
6000000,161,8.1,37,,,,,,,,
0,106,5.8,18,,,,,,,,
25000,97,6.8,99,,,,,,,,
0,85,0,35,,,,,,,,
0,103,4.1,18,,,,,,,,
2736000,115,6.8,28,,,,,,,,
2850263,91,6.1,28,,,,,,,,
0,97,6.7,28,,,,,,,,
18637690,94,6.2,35,,,,,,,,
1400000,99,6.8,35,,,,,,,,
0,75,6.9,27,,,,,,,,
0,110,5.7,14,,,,,,,,
4105187,101,7.3,28,,,,,,,,
10462500,102,7.9,18,,,,,,,,
0,156,7,18,,,,,,,,
0,89,6.3,12,,,,,,,,
117235147,119,7.5,18,,,,,,,,
37600000,128,6.1,12,,,,,,,,
62882090,82,5.5,27,,,,,,,,
28262574,114,8,80,,,,,,,,
17985893,91,6.4,18,,,,,,,,
59600000,110,6.9,12,,,,,,,,
18112929,88,4.9,27,,,,,,,,
14564027,94,6.9,27,,,,,,,,
23507567,121,5.7,18,,,,,,,,
10047674,90,5.6,27,,,,,,,,
10037390,107,5.9,12,,,,,,,,
16566240,112,6.9,18,,,,,,,,
13350369,103,6.9,18,,,,,,,,
101758490,83,4.6,53,,,,,,,,
40000000,109,6.6,35,,,,,,,,
9000000,89,5.5,18,,,,,,,,
46243000,100,6.7,99,,,,,,,,
7800000,100,6.2,28,,,,,,,,
6833445,100,5,28,,,,,,,,
9138338,98,6.6,18,,,,,,,,
5355847,107,6.8,18,,,,,,,,
5284309,90,6.7,18,,,,,,,,
3538446,101,6.7,18,,,,,,,,
3123963,83,6.7,35,,,,,,,,
0,89,7.4,99,,,,,,,,
2057193,84,5.4,18,,,,,,,,
1678874,92,7.2,99,,,,,,,,
1744858,94,6.3,35,,,,,,,,
0,92,6.7,35,,,,,,,,
0,100,6.7,18,,,,,,,,
852206,119,7.3,80,,,,,,,,
623791,170,6.1,18,,,,,,,,
0,94,6.2,35,,,,,,,,
464000,92,6.7,18,,,,,,,,
336472,106,7.5,878,,,,,,,,
0,79,5.6,35,,,,,,,,
444575,115,7.5,99,,,,,,,,
274661,106,6.6,99,,,,,,,,
0,97,4.7,99,,,,,,,,
0,92,7.2,18,,,,,,,,
0,93,6.4,99,,,,,,,,
0,114,4.7,18,,,,,,,,
14870,93,6.2,35,,,,,,,,
0,104,5.2,10749,,,,,,,,
10018,78,6.2,80,,,,,,,,
0,97,5.4,18,,,,,,,,
7202,81,6.6,18,,,,,,,,
0,105,6.2,80,,,,,,,,
0,76,6.4,18,,,,,,,,
0,96,4.9,18,,,,,,,,
0,85,4.8,27,,,,,,,,
0,90,5.7,35,,,,,,,,
0,84,3.2,37,,,,,,,,
0,90,6.6,878,,,,,,,,
0,95,4,27,,,,,,,,
814666,103,6.6,18,,,,,,,,
0,87,5.7,27,,,,,,,,
0,100,5.5,18,,,,,,,,
0,83,7.4,99,,,,,,,,
9600000,108,8,80,,,,,,,,
30905,100,5.3,35,,,,,,,,
1185783,113,7.3,18,,,,,,,,
7022209,103,6.8,18,,,,,,,,
381420,96,6.1,18,,,,,,,,
17385830,85,7.3,18,,,,,,,,
267447150,70,6.8,16,,,,,,,,
819939,107,6.7,18,,,,,,,,
0,90,5,18,,,,,,,,
1243961,85,5.8,35,,,,,,,,
3094813,91,6.4,35,,,,,,,,
0,123,7.7,18,,,,,,,,
1001437,114,5.6,18,,,,,,,,
2816116,88,7.8,18,,,,,,,,
62852,94,7.3,18,,,,,,,,
1984662,91,6.1,27,,,,,,,,
0,90,6.6,28,,,,,,,,
140000000,110,6.9,35,,,,,,,,
4007792,85,6.8,35,,,,,,,,
171760,95,6,27,,,,,,,,
78396,102,5.4,27,,,,,,,,
0,107,7.6,18,,,,,,,,
0,88,5.6,18,,,,,,,,
0,90,5.7,27,,,,,,,,
8000000,85,7.6,37,,,,,,,,
7830611,171,7.7,99,,,,,,,,
1667192,97,6.7,18,,,,,,,,
4911725,107,6.5,18,,,,,,,,
10508,107,0,18,,,,,,,,
0,80,5.2,53,,,,,,,,
0,90,4.8,27,,,,,,,,
0,68,4.8,18,,,,,,,,
0,87,5.3,18,,,,,,,,
3202000,101,7.4,35,,,,,,,,
248000000,81,6.3,27,,,,,,,,
34505110,225,7.1,36,,,,,,,,
0,83,6.4,35,,,,,,,,
0,105,5,10402,,,,,,,,
12299668,88,7.3,35,,,,,,,,
0,80,0,99,,,,,,,,
0,98,4.6,18,,,,,,,,
33456317,122,7,18,,,,,,,,
0,115,4.2,99,,,,,,,,
54667954,79,5.4,18,,,,,,,,
17000000,97,5.7,27,,,,,,,,
8679814,88,7.4,18,,,,,,,,
500000,102,7.8,99,,,,,,,,
0,83,6.3,18,,,,,,,,
845188,93,7,99,,,,,,,,
603943,90,6.9,80,,,,,,,,
343341,90,6,10749,,,,,,,,
0,88,7.1,99,,,,,,,,
271841,207,8.2,28,,,,,,,,
0,97,4.7,35,,,,,,,,
98017,85,5.7,35,,,,,,,,
4242978,94,6.2,18,,,,,,,,
0,87,4.5,35,,,,,,,,
0,87,5,18,,,,,,,,
316472,104,5.9,28,,,,,,,,
0,104,3.5,27,,,,,,,,
0,101,0,80,,,,,,,,
773228,107,7.2,28,,,,,,,,
973525,84,6.2,18,,,,,,,,
2281000,89,6.1,10402,,,,,,,,
0,98,7,35,,,,,,,,
46118097,95,6.7,35,,,,,,,,
258384,90,6.9,80,,,,,,,,
193355800,86,5.9,27,,,,,,,,
5028948,91,7.8,12,,,,,,,,
1162014,91,7.5,99,,,,,,,,
170000000,99,5.8,35,,,,,,,,
0,80,5.5,27,,,,,,,,
2451545,97,6.6,10749,,,,,,,,
8394751,197,7.4,18,,,,,,,,
4358000,100,5,18,,,,,,,,
29400000,85,7.3,27,,,,,,,,
31081,89,6,27,,,,,,,,
1750211,88,6.9,99,,,,,,,,
0,98,4.7,878,,,,,,,,
1000000,96,8.2,18,,,,,,,,
246574,83,7.6,16,,,,,,,,
4500000,105,7.7,35,,,,,,,,
110197,94,6.9,18,,,,,,,,
7808524,112,8,10402,,,,,,,,
1281176,102,6.2,35,,,,,,,,
16,98,6.4,14,,,,,,,,
0,81,6.4,35,,,,,,,,
0,73,6.3,18,,,,,,,,
0,80,6.4,18,,,,,,,,
0,110,7.6,18,,,,,,,,
2074000,101,5.5,99,,,,,,,,
40542,94,3,18,,,,,,,,
8000000,80,5.9,28,,,,,,,,
0,98,0,10749,,,,,,,,
0,97,5.7,35,,,,,,,,
319285,90,6.3,18,,,,,,,,
12021272,113,6.7,35,,,,,,,,
4186931,91,6.3,35,,,,,,,,
0,100,5,18,,,,,,,,
0,90,0,18,,,,,,,,
501818,90,6.9,53,,,,,,,,
203,72,7.5,18,,,,,,,,
3542353,90,6.4,18,,,,,,,,
56825,99,4.1,53,,,,,,,,
0,90,4.8,878,,,,,,,,
0,106,6.4,28,,,,,,,,
0,96,5.7,18,,,,,,,,
22000000,151,7,18,,,,,,,,
0,118,7.7,10749,,,,,,,,
2260712,92,6.9,18,,,,,,,,
111300,86,6.9,10769,,,,,,,,
27000000,69,4.3,35,,,,,,,,
5000000,80,6.7,12,,,,,,,,
100000000,93,6.6,12,,,,,,,,
4505922,94,6.8,35,,,,,,,,
14500000,99,7.6,37,,,,,,,,
2200000,66,5.1,35,,,,,,,,
2295733,101,6.5,18,,,,,,,,
2611555,119,6.3,10749,,,,,,,,
0,103,8,10402,,,,,,,,
0,90,4.9,80,,,,,,,,
0,95,4.6,27,,,,,,,,
900000,89,7.8,18,,,,,,,,
469947,96,7.4,18,,,,,,,,
1776935,92,6.8,18,,,,,,,,
15200000,97,4.6,28,,,,,,,,
0,109,5,18,,,,,,,,
2891288,78,5.5,35,,,,,,,,
20710513,85,7.3,18,,,,,,,,
6706368,91,7.4,99,,,,,,,,
3200000,90,6.5,18,,,,,,,,
0,88,5.9,35,,,,,,,,
0,95,7.1,18,,,,,,,,
15861566,120,6.5,18,,,,,,,,
10178331,111,6.6,18,,,,,,,,
42664410,87,4.9,27,,,,,,,,
7000000,89,7.5,18,,,,,,,,
0,77,5.5,99,,,,,,,,
3221152,84,7.1,9648,,,,,,,,
0,90,3.3,878,,,,,,,,
28575078,100,6.6,99,,,,,,,,
0,82,4.4,27,,,,,,,,
0,92,5.8,9648,,,,,,,,
416498,99,5.6,10749,,,,,,,,
0,93,5.1,53,,,,,,,,
0,111,8.3,99,,,,,,,,
0,47,6.9,27,,,,,,,,
600896,95,5.8,53,,,,,,,,
0,81,5.7,99,,,,,,,,
321952,117,7.9,99,,,,,,,,
0,75,3.5,53,,,,,,,,
0,109,6.1,18,,,,,,,,
10000,89,6.3,18,,,,,,,,
3151130,92,7.4,35,,,,,,,,
0,64,6,18,,,,,,,,
76901,85,6.3,18,,,,,,,,
0,90,6,35,,,,,,,,
6000000,93,6.2,27,,,,,,,,
0,84,2,27,,,,,,,,
99000,111,7.4,80,,,,,,,,
424760,77,6.9,878,,,,,,,,
2040920,81,6.6,28,,,,,,,,
0,85,5.9,35,,,,,,,,
250000,68,8,35,,,,,,,,
923000,95,7.7,12,,,,,,,,
92620000,153,8,18,,,,,,,,
1500000,87,8.2,35,,,,,,,,
325000,105,7.7,35,,,,,,,,
1,87,8.1,18,,,,,,,,
4000000,238,7.7,18,,,,,,,,
1500000,129,7.9,35,,,,,,,,
2777000,102,7.4,12,,,,,,,,
2000000,125,8.1,35,,,,,,,,
1288000,130,7.7,18,,,,,,,,
839727,119,8,9648,,,,,,,,
375000,100,7.8,9648,,,,,,,,
878000,102,7.9,18,,,,,,,,
927262,107,8,18,,,,,,,,
2100000,172,7.6,18,,,,,,,,
3180000,130,8,18,,,,,,,,
2000000,102,7.8,53,,,,,,,,
133000,93,8,18,,,,,,,,
1500000,80,7.8,80,,,,,,,,
3800000,126,7.9,28,,,,,,,,
1400000,138,8,18,,,,,,,,
250000,88,8,80,,,,,,,,
1752000,110,8.2,18,,,,,,,,
1200000,101,7.6,80,,,,,,,,
730000,85,7.6,37,,,,,,,,
2540800,103,7.9,35,,,,,,,,
1500000,119,7.8,35,,,,,,,,
1400000,104,7.9,80,,,,,,,,
910000,108,8,80,,,,,,,,
1000000,112,8.2,18,,,,,,,,
2000000,207,8.2,28,,,,,,,,
7500000,131,7.8,18,,,,,,,,
3000000,126,7.7,80,,,,,,,,
3000000,106,7.6,18,,,,,,,,
10500000,149,7.9,878,,,,,,,,
6000000,110,7.4,36,,,,,,,,
5000000,175,8.1,37,,,,,,,,
2200000,136,8,878,,,,,,,,
6000000,175,8.5,18,,,,,,,,
5500000,129,7.9,35,,,,,,,,
6000000,130,7.9,80,,,,,,,,
13000000,200,8.3,18,,,,,,,,
400000,91,7.8,12,,,,,,,,
11000000,184,7.7,18,,,,,,,,
1800000,125,7.6,80,,,,,,,,
7000000,124,7.5,27,,,,,,,,
3000000,133,8.3,18,,,,,,,,
3800000,121,7.8,18,,,,,,,,
1000000,119,7.5,18,,,,,,,,
1300000,114,8.1,80,,,,,,,,
4000000,93,7.8,35,,,,,,,,
11000000,121,8.1,12,,,,,,,,
15000000,183,7.8,18,,,,,,,,
11000000,117,7.9,27,,,,,,,,
31500000,153,8,18,,,,,,,,
4000000,94,7.7,35,,,,,,,,
5000000,124,7.9,18,,,,,,,,
18000000,124,8.2,12,,,,,,,,
18000000,129,7.7,18,,,,,,,,
19000000,144,8.1,27,,,,,,,,
14000000,149,7.9,28,,,,,,,,
18000000,115,7.7,12,,,,,,,,
28000000,117,7.9,878,,,,,,,,
22000000,191,7.4,18,,,,,,,,
15000000,109,7.8,27,,,,,,,,
32350000,135,7.9,12,,,,,,,,
25000000,170,8,28,,,,,,,,
18000000,160,7.8,18,,,,,,,,
30000000,81,7.7,16,,,,,,,,
29500000,129,7.4,878,,,,,,,,
6000000,106,8.1,18,,,,,,,,
7000000,98,7.7,80,,,,,,,,
4000000,93,7.8,18,,,,,,,,
15000000,117,7.8,35,,,,,,,,
20000000,116,8.3,35,,,,,,,,
10000000,126,7.9,18,,,,,,,,
35000000,138,7.7,80,,,,,,,,
26500000,134,8.2,12,,,,,,,,
60000000,103,7.8,35,,,,,,,,
20000000,119,8.2,18,,,,,,,,
60000000,189,8.2,14,,,,,,,,
1350000,105,7.5,35,,,,,,,,
93000000,178,8.1,12,,,,,,,,
70000000,169,7.9,18,,,,,,,,
63000000,136,7.9,28,,,,,,,,
63000000,139,8.3,18,,,,,,,,
94000000,201,8.2,12,,,,,,,,
79000000,179,8,12,,,,,,,,
40000000,107,7.7,9648,,,,,,,,
5200000,224,7.2,12,,,,,,,,
15000000,122,7.9,18,,,,,,,,
103000000,155,7.9,28,,,,,,,,
4500000,102,7.9,80,,,,,,,,
115000000,92,7.5,16,,,,,,,,
10000000,103,7.7,53,,,,,,,,
9000000,113,8.1,9648,,,,,,,,
10000000,122,7.8,35,,,,,,,,
15000000,125,8.3,16,,,,,,,,
2000000,154,7.6,18,,,,,,,,
6000000,113,7.7,14,,,,,,,,
35000000,150,8.1,18,,,,,,,,
94000000,100,7.6,16,,,,,,,,
30000000,111,7.7,28,,,,,,,,
60000000,135,7.7,18,,,,,,,,
3300000,130,8.2,18,,,,,,,,
250000000,165,7.6,28,,,,,,,,
160000000,148,8.1,28,,,,,,,,
46000000,153,7.9,18,,,,,,,,
25000000,146,7.9,18,,,,,,,,
105000000,91,7.3,878,,,,,,,,
60000000,100,7.5,12,,,,,,,,
15000000,118,7.6,18,,,,,,,,
13000000,112,8.2,18,,,,,,,,
23000000,126,7.9,10749,,,,,,,,
100000000,165,7.8,18,,,,,,,,
38000000,123,7.7,18,,,,,,,,
20000000,134,7.9,18,,,,,,,,
3800000,115,7.9,18,,,,,,,,
150000,101,7.6,27,,,,,,,,
2000000,109,7.5,80,,,,,,,,
6000000,120,7.6,80,,,,,,,,
7920000,140,6.7,9648,,,,,,,,
1250000,101,7.4,18,,,,,,,,
1250000,92,6.7,80,,,,,,,,
6400000,107,7.6,35,,,,,,,,
2238813,113,7.4,35,,,,,,,,
19000000,104,7.4,35,,,,,,,,
20000000,104,7,18,,,,,,,,
2500000,110,7.6,35,,,,,,,,
70000000,125,7.6,12,,,,,,,,
30000000,129,7.4,80,,,,,,,,
19000000,113,7.2,80,,,,,,,,
20000000,130,7.2,18,,,,,,,,
40000000,138,7.1,18,,,,,,,,
13000000,152,7.4,18,,,,,,,,
6000,69,7.2,80,,,,,,,,
25000000,119,6.6,18,,,,,,,,
46000000,118,6.8,80,,,,,,,,
15000000,128,7.4,53,,,,,,,,
25000000,125,7,35,,,,,,,,
1530000,81,7.2,28,,,,,,,,
12500000,120,7.5,28,,,,,,,,
13000000,220,7.5,18,,,,,,,,
19000000,178,6.5,12,,,,,,,,
35000000,131,7.3,28,,,,,,,,
12000000,197,7.3,28,,,,,,,,
70000000,127,6.9,12,,,,,,,,
3500000,138,7.4,28,,,,,,,,
25485000,144,6.9,36,,,,,,,,
31000000,125,6.4,18,,,,,,,,
25000000,130,7.4,28,,,,,,,,
15000000,119,6.8,80,,,,,,,,
2500000,120,7.3,12,,,,,,,,
27000000,110,7.4,18,,,,,,,,
40000000,110,7.1,14,,,,,,,,
25000000,129,6.9,18,,,,,,,,
10000000,89,6.9,35,,,,,,,,
3500000,129,7.5,35,,,,,,,,
5000000,106,7.3,18,,,,,,,,
15000000,134,7.5,18,,,,,,,,
10000000,134,7.3,18,,,,,,,,
100000000,130,6.3,18,,,,,,,,
150000000,113,5.7,35,,,,,,,,
32000000,119,6.1,18,,,,,,,,
13800000,119,6.7,18,,,,,,,,
373000,112,7.9,18,,,,,,,,
290000,85,7.7,12,,,,,,,,
7000000,93,6.8,18,,,,,,,,
6000000,94,6.6,18,,,,,,,,
1950000,132,7.1,12,,,,,,,,
32000000,137,6.7,28,,,,,,,,
140000000,154,7.3,18,,,,,,,,
10000000,178,7.3,28,,,,,,,,
22000000,175,7,18,,,,,,,,
6244087,145,7.6,12,,,,,,,,
3800000,121,6.3,12,,,,,,,,
19000000,141,7.2,28,,,,,,,,
14400000,141,7.5,10752,,,,,,,,
18000000,122,7.4,10752,,,,,,,,
12000000,132,7.6,18,,,,,,,,
6500000,124,7.1,18,,,,,,,,
100000000,157,7.4,18,,,,,,,,
6500000,112,7.4,80,,,,,,,,
15000000,135,7.2,80,,,,,,,,
22000000,121,7.4,18,,,,,,,,
21000000,116,6.9,35,,,,,,,,
777000,110,6.9,35,,,,,,,,
7500000,95,7.3,35,,,,,,,,
50000000,139,7.2,35,,,,,,,,
28000000,116,6.6,53,,,,,,,,
5800000,112,7.5,878,,,,,,,,
35000000,132,6.2,878,,,,,,,,
1900000,98,7.2,12,,,,,,,,
5000000,97,7.6,878,,,,,,,,
5115000,100,6.7,12,,,,,,,,
20000000,135,7.2,878,,,,,,,,
80000000,117,7.3,53,,,,,,,,
15000000,121,7,12,,,,,,,,
2000000,104,7.1,28,,,,,,,,
55000000,122,7,37,,,,,,,,
30000000,144,7.7,28,,,,,,,,
35000000,127,7.4,80,,,,,,,,
14000000,115,7.5,18,,,,,,,,
45000000,122,7.3,28,,,,,,,,
12000000,154,7.3,35,,,,,,,,
20000000,116,5.9,27,,,,,,,,
20000000,107,7.6,18,,,,,,,,
48000000,111,6.6,80,,,,,,,,
27000000,105,7.1,53,,,,,,,,
13000000,112,7.4,27,,,,,,,,
30000000,106,6.4,53,,,,,,,,
3500000,107,6.7,53,,,,,,,,
25000000,109,6.1,53,,,,,,,,
42000000,102,6.2,28,,,,,,,,
26000000,85,6.2,27,,,,,,,,
25000000,133,7.6,18,,,,,,,,
31000000,157,7.3,18,,,,,,,,
8000000,105,7.4,18,,,,,,,,
26000000,125,7.6,18,,,,,,,,
12000000,115,7.4,18,,,,,,,,
55000000,134,7.6,28,,,,,,,,
50000000,133,7,18,,,,,,,,
16000000,129,7.4,18,,,,,,,,
15000000,155,7.5,18,,,,,,,,
12500000,100,7.5,80,,,,,,,,
3600000,113,7.5,18,,,,,,,,
12500000,101,6.5,18,,,,,,,,
24000000,102,6.5,18,,,,,,,,
7000000,119,6.9,18,,,,,,,,
26000000,108,6,18,,,,,,,,
25000000,104,5.6,12,,,,,,,,
50000000,139,6.7,35,,,,,,,,
25000000,116,7.2,18,,,,,,,,
50000000,107,7,878,,,,,,,,
18000000,107,7.3,878,,,,,,,,
40600000,116,7.1,35,,,,,,,,
27000,92,7.4,35,,,,,,,,
20000000,113,7,35,,,,,,,,
18000000,108,7.6,14,,,,,,,,
15000000,96,7.1,27,,,,,,,,
10500000,115,7.3,878,,,,,,,,
23000000,163,7.4,18,,,,,,,,
40000000,120,7.1,18,,,,,,,,
40000000,123,6.5,18,,,,,,,,
93000000,105,7.1,53,,,,,,,,
150000000,138,6.7,12,,,,,,,,
12305523,107,5.9,28,,,,,,,,
50000000,115,6.1,14,,,,,,,,
190000000,132,7.4,28,,,,,,,,
150000000,129,6.4,12,,,,,,,,
80000000,96,5.8,878,,,,,,,,
200000000,124,6.7,12,,,,,,,,
40000000,137,6.5,28,,,,,,,,
88000000,144,7.3,10749,,,,,,,,
31000000,99,7.3,18,,,,,,,,
5641880,93,5.9,12,,,,,,,,
2500000,110,7.2,12,,,,,,,,
70000000,144,6.7,12,,,,,,,,
15000000,93,7.3,14,,,,,,,,
60000,84,7.1,9648,,,,,,,,
12000000,114,7,53,,,,,,,,
7000,77,6.8,878,,,,,,,,
26000000,115,6.3,18,,,,,,,,
150000000,101,6.9,18,,,,,,,,
7400000,136,7,18,,,,,,,,
25000000,101,7.2,12,,,,,,,,
130000000,146,7.4,12,,,,,,,,
500000,94,6.2,18,,,,,,,,
85000000,93,7.3,16,,,,,,,,
150000000,166,7.3,14,,,,,,,,
34000000,202,7.3,18,,,,,,,,
3000000,155,7.2,18,,,,,,,,
35000000,103,6,27,,,,,,,,
250000,90,6.9,53,,,,,,,,
15000000,104,6.2,27,,,,,,,,
13000000,87,5.8,27,,,,,,,,
3500000,115,7.2,27,,,,,,,,
200000000,109,5.9,28,,,,,,,,
27000000,101,6.4,28,,,,,,,,
82000000,123,5.7,878,,,,,,,,
110000000,133,6.8,12,,,,,,,,
23000000,108,6.7,53,,,,,,,,
75000000,126,6.6,28,,,,,,,,
126000000,136,6.5,28,,,,,,,,
150000000,114,6.1,878,,,,,,,,
80000000,89,5.9,28,,,,,,,,
40000000,108,7.4,12,,,,,,,,
18000000,107,5.8,10751,,,,,,,,
63000000,127,7.6,12,,,,,,,,
10000000,90,6.7,12,,,,,,,,
32000000,93,6.1,12,,,,,,,,
5000000,127,6.9,12,,,,,,,,
120000000,95,6.7,16,,,,,,,,
42000000,108,6.3,28,,,,,,,,
80000000,85,7.1,16,,,,,,,,
75000000,94,6.3,16,,,,,,,,
52000000,170,7.2,18,,,,,,,,
4500000,113,6.8,18,,,,,,,,
5400000,150,7.5,28,,,,,,,,
35000000,153,7.3,18,,,,,,,,
14500000,128,6.7,18,,,,,,,,
62000000,116,6.2,28,,,,,,,,
50000000,114,6.2,878,,,,,,,,
33000000,108,6.5,28,,,,,,,,
60000000,106,6.2,18,,,,,,,,
110000000,165,6.9,18,,,,,,,,
80000000,132,6.7,28,,,,,,,,
25000000,99,7.1,28,,,,,,,,
31000000,96,5.9,10751,,,,,,,,
70000000,124,6.6,28,,,,,,,,
3500000,116,6.9,35,,,,,,,,
90000000,128,6.9,28,,,,,,,,
110000000,128,6.4,28,,,,,,,,
15000000,110,7,12,,,,,,,,
35000000,118,6.4,12,,,,,,,,
4000000,102,7.4,28,,,,,,,,
55000000,122,6.8,28,,,,,,,,
75000000,115,6.5,28,,,,,,,,
60000000,131,6.2,53,,,,,,,,
21000000,92,6.6,28,,,,,,,,
2000000,90,7.8,18,,,,,,,,
12000000,117,5.8,35,,,,,,,,
40000000,118,7.1,12,,,,,,,,
3000000,79,6.9,16,,,,,,,,
100000000,102,6.4,16,,,,,,,,
60000000,86,6.6,10751,,,,,,,,
165000000,100,6.4,12,,,,,,,,
30000000,134,7.2,28,,,,,,,,
58000000,130,6.6,12,,,,,,,,
40000000,83,7.2,16,,,,,,,,
2900000,74,6.8,10751,,,,,,,,
1488423,83,6.9,14,,,,,,,,
105000000,97,6.7,10749,,,,,,,,
6000000,75,6.8,14,,,,,,,,
100000000,91,6.8,18,,,,,,,,
18000000,76,7.6,14,,,,,,,,
35000000,89,6.5,16,,,,,,,,
36000000,84,5.8,16,,,,,,,,
87000000,131,6.4,80,,,,,,,,
85000000,122,6.5,80,,,,,,,,
80000000,117,6.4,28,,,,,,,,
60000000,107,6.3,80,,,,,,,,
3500000,116,7.2,80,,,,,,,,
20000000,106,6.1,18,,,,,,,,
1500000,111,7.3,18,,,,,,,,
40000000,123,6.1,53,,,,,,,,
36000000,95,6.6,18,,,,,,,,
60000000,104,6.1,80,,,,,,,,
3100000,118,7.2,18,,,,,,,,
2500000,112,7.5,28,,,,,,,,
6000000,131,7,28,,,,,,,,
38000000,110,7.2,18,,,,,,,,
150000000,88,7.1,12,,,,,,,,
4000000,78,7.1,10751,,,,,,,,
70000000,99,6.9,12,,,,,,,,
53000000,94,7.4,16,,,,,,,,
12300000,69,7,16,,,,,,,,
31000000,74,6.5,16,,,,,,,,
9000000,80,6.6,18,,,,,,,,
14000000,74,6.9,35,,,,,,,,
25000000,113,7.2,80,,,,,,,,
59000000,81,7.1,16,,,,,,,,
26000000,115,6.8,80,,,,,,,,
12000000,121,6.9,18,,,,,,,,
25000000,121,6.8,35,,,,,,,,
6000000,97,7.1,18,,,,,,,,
8000000,95,6.8,18,,,,,,,,
25000000,102,6.5,18,,,,,,,,
26000000,136,6.9,10749,,,,,,,,
13000000,120,6.7,18,,,,,,,,
4000000,102,7.3,18,,,,,,,,
3500000,112,6.9,18,,,,,,,,
27000000,104,6.7,18,,,,,,,,
